Photo Profile;User Name;Sentimen;Sejak Comment;Comment;Jumlah Like Comment
https://lh3.googleusercontent.com/a-/ALV-UjVwgXsNhWnHw5fZG1llwME3LGxVhvSfucdanCCq4c6yvHE=w45-h45-p-rp-mo-ba5-br100;Bijak A. Sukmawan;Positive;seminggu lalu;Pusat perbelanjaan dengan konsep yang unik karena berada di bawah tanah, dengan berbagai macam brand terkenal dan juga memiliki banyak pilihan resto maupun makanan ringan yang dijual.;0
https://lh3.googleusercontent.com/a-/ALV-UjUctZkxrLPo_XaY7SX3WBmhS0_y6aiNetbTbvCTgcFdJnw=w45-h45-p-rp-mo-ba6-br100;Sugeng Wijaya;Positive;3 bulan lalu;Tempat bagus untuk berburu jajanan serta sandang....bisa buat ngadem   ..dengan view menarik.... ada lokasi buat swa foto;2
https://lh3.googleusercontent.com/a/ACg8ocLkdOBRBrypv2Gnn1en18R29RKpdmsbKi3gvwlRgakp=w45-h45-p-rp-mo-ba3-br100;J N;Positive;3 minggu lalu;Mall dengan suasana yang unik, sebagian areanya outdoor dan keseluruhan areanya cukup luas sehingga pengunjung tidak akan bosan saat berbelanja maupun sekedar window shopping di sini. Ada juga ice skating di lantai atas, parkirnya cukup luas, dan tenant brandnya cukup lengkap.;0
https://lh3.googleusercontent.com/a-/ALV-UjVd-FHOPU6prthKidRjpexcqxJQ9xJiH0gKvixxVcssLg=w45-h45-p-rp-mo-ba4-br100;Herfan Rusando;Positive;2 minggu lalu;satu di antara banyak mall di Bandung..;0
https://lh3.googleusercontent.com/a-/ALV-UjWUH_nsZFtNzCo67DkIErqkMmv7oSa4m_hE4vRGvXkuDus=w45-h45-p-rp-mo-ba5-br100;Fajar Siddiq;Positive;2 bulan lalu;Udah berkali kali kesini tapi msh sering nyasar wkwkkw;7
https://lh3.googleusercontent.com/a-/ALV-UjUabnog7eUyBYbMwZDnF5bltJWLEXqiOcRN54sFfIifiw=w45-h45-p-rp-mo-ba4-br100;Khodijah : alawiyah_syaf;Positive;6 bulan lalu;Mall dengan brand luar dan lokal lengkap, bisa dibilang disini surganya para cewek wkwkkw cuman karena luas kadang pegel kaki sesudah belanja melanda wkwk, terdapat mushola dan view yang keren, terdapat juga kebun binatang kecil;0
https://lh3.googleusercontent.com/a-/ALV-UjUnnNXSyzehqYTOfNSVlfdP6sLsG-03TsYB7_mQxnoMxkQ=w45-h45-p-rp-mo-ba6-br100;Agus Finanta;Positive;3 hari lalu;Tempat yg asyik buat nongkrong, di kota bandung. Apa aja,banyak brand mewah. Untuk Toilet mungkin bisa di tambah, kalau lagi ramai, full banget apalagi toilet cewe;0
https://lh3.googleusercontent.com/a-/ALV-UjXI2AzskGJ1fGmRXll2wMKhcXMycXHaI1Yi8G7UkIUwyfc=w45-h45-p-rp-mo-ba5-br100;ratna dwi;Positive;6 bulan lalu;"Mall terbesar di bandung. Tapi sedikit jauh dari bandung. Banyak brand"" besar di sini dan lengkap semua ada. Cuma terlihat sepi. Suasana nyaman kolaborasi antara desa dab moderen.";3
https://lh3.googleusercontent.com/a/ACg8ocIDSxgDaEA0noDqjCufHRuaDofzBdTTAQIkm1JjUYg6=w45-h45-p-rp-mo-ba3-br100;mahfud sidik;Positive;sebulan lalu;Mall yang sudah berumur tapi tetap menyenangkan untuk sekedar window shopping atau belanja. Parkir basement untuk mobil besar seperti SUV mesti diatur penempatannya tidak di area belokan, karena body panjangnya bisa menyebkan macet karena kendaraan yg lewat di koridor aksesnya terhambat.;0
https://lh3.googleusercontent.com/a-/ALV-UjUzdp_y4DirVkYiIZMqnywkUK28v8yuJGwMJlNnMFYW6sM=w45-h45-p-rp-mo-ba3-br100;3PA01_Desty Caroline;Positive;6 bulan lalu;semi outdoor mall di bandung! no comment sii buat mall ini mah super lengkap salah satu mall paling enakeun walaupun cape jalannya karena terlalu luas terus disini lagi ngehype banget karena kkv baru dibuka, lagi musim banget di pvj nenteng …;2
https://lh3.googleusercontent.com/a-/ALV-UjWG6Uf-RUXih4eQox9-dycyo4B4zwjcdm4-ZID3ZWaVTUc8=w45-h45-p-rp-mo-ba6-br100;Arie scorta;Positive;10 bulan lalu;Tempat belanja sekaligus berwisata. Area yang sangat luas yang dengan berbagai toko yang memenuhi kebutuhan. Ada arena bermain anak-anak membuat mereka semakin betah. Tak lupa ada berbagai tempat kuliner tinggal pilih sesuai selera.;9
https://lh3.googleusercontent.com/a/ACg8ocLtVmDm92-jR0-mb9WxNDdXTNu3Nvfv7_D_pHDiOzXqGw=w45-h45-p-rp-mo-br100;Melinda Oktapiyana;Positive;sebulan lalu;Tempatnya nyaman, rame dan estetik;4
https://lh3.googleusercontent.com/a-/ALV-UjUfq8S0pp97Q21f5DG5BekfuIuERKFJB6w2he9y2EURJcg=w45-h45-p-rp-mo-ba5-br100;faizal karimuddin;Positive;6 bulan lalu;Mall dengan konsep open space, selalu ramai di weekend. Memiliki taman bunga, air terjun dan aneka binatang di bagian rooftop mall. Tenant di mall lengkap, sehingga menjadi tempat yang pas untuk dikunjungi saat berada di kota bandung.;0
https://lh3.googleusercontent.com/a-/ALV-UjWqsx-3lgVlNQHoPnbrEMk87JzAZffCHHwdiHEILWOr94Ui=w45-h45-p-rp-mo-ba5-br100;Topan Rizky Ramadhan;Positive;5 bulan lalu;Mall terlengkap di bandung , banyak outlet dari makanan sampe fashion dan kebutuhan sehari2 , parkiran luas . Hanya saja penataan nya aga membingungkan kalau buat yg baru pertama kesini , saking luas nya jadi bingung mau kemana.;0
https://lh3.googleusercontent.com/a-/ALV-UjXrWeyXq4HyJ0xiAcUbcFGh8mC6QpoD8cR66efG24O6mBw=w45-h45-p-rp-mo-ba5-br100;Noraot;Positive;8 bulan lalu;Mall dengan nuansa outdoor & indoor yg sangat indah.;0
https://lh3.googleusercontent.com/a-/ALV-UjXKBTSReBIktuuWOQX5FhGujGitRqitdl90wif7G23_j18G=w45-h45-p-rp-mo-ba5-br100;NT Emi Yusuf;Positive;setahun lalu;Paris Van Java Resort Lifestyle Place adalah sebuah pusat perbelanjaan yang luas di kota Bandung, Jawa Barat. Dengan konsep yang mengintegrasikan antara outdoor dan indoor. …;10
https://lh3.googleusercontent.com/a-/ALV-UjWWaYUCDkee2XM9iGKQ_KYKZREXQGW1nCwmoITq3r93fjk=w45-h45-p-rp-mo-ba3-br100;Marry Beau;Positive;3 minggu lalu;salah satu mall terbaik di bdg, ada ring ice skating di atas , love it;0
https://lh3.googleusercontent.com/a/ACg8ocLOJLcqmVwPtD8V85IcnKittPcbIfPlSmIG2ApqalpJ=w45-h45-p-rp-mo-ba4-br100;Ang Fie Min;Positive;2 minggu lalu;Surga belanja dan kuliner bagi pecinta shoping dan kuliner. Di sebelah atas bangunan, ada waterfall juga lho. Menarik untuk spot foto dan mencari udara segar karena efek waterfall.;0
https://lh3.googleusercontent.com/a-/ALV-UjXc4lrAPC-LFfxhBkqxakeEGEgTyFRk7QjaYgcdOzvApA=w45-h45-p-rp-mo-ba3-br100;Abdul Ahmad Hafidh;Positive;setahun lalu;Tempat bermain anak yg recommended di Bandung. Tempatnya bermain yang nyaman, aman, banyak jenis permainan dan pengantar bisa masuk kedalam. Masih dilantai yang sama, pengunjung bisa bersantap dengan berbagai menu yang enak, harga …;9
https://lh3.googleusercontent.com/a-/ALV-UjVlU3QXNAwOW37O-iMhC4CcsiJIrcSL8lwhLGI1ZCfqww=w45-h45-p-rp-mo-ba3-br100;bernadheta tanny;Positive;4 minggu lalu;Mall terkenal di bandung & juga tempat favorit banyak orang baik dr bandung or luar bandung. Banyak merk high end ada disini, food court-nya jg rame dgn pilihan makanan yg beragam & enak, tempat parkir luas dan sll full terutama weekend.;0
https://lh3.googleusercontent.com/a-/ALV-UjUPB7pOXjc8sTRcLBO0NYQA1xX1gsvaFglZLul1LIrzCm8=w45-h45-p-rp-mo-ba5-br100;Sukriah Sukardi;Positive;setahun lalu;Setelah makan siang di Ampera jl. Pajajaran lanjut ke Mall PVJ jl.Sukajadi hanya untuk cuci mata sambil foto2, Mall PVJ termasuk mall favourit org Bandung sepertinya coz banyak pengunjung disini, Lumayan jauh dari tempat parkir ke pertokoan & food court, nyaman jalan2 disini banyak view menarik.;3
https://lh3.googleusercontent.com/a-/ALV-UjXtKI9phA_sifGcjEhqY8Q7dOd_eFxjbpY6sarLTxiLhno=w45-h45-p-rp-mo-ba5-br100;Retno Atwis;Positive;6 bulan lalu;Naik kuda di mall lantai 5. Makanan di mall ini semuanya okee. Toiletnya cakep ada kolam ikan koi nya, tapi kurang banyak toiletnya di setiap lantai.;0
https://lh3.googleusercontent.com/a-/ALV-UjW53WR8t5V5pS1JmRGqty8iqg-uI1GxtDqokNTeW45woms=w45-h45-p-rp-mo-ba2-br100;Sapta wahana Rental;Positive;seminggu lalu;Saya dari sapta wahana rental.. bawa penumpang d kalteng.. terus saya bawa ke PVJ dia sangat senang banget... mall paling luas katanya;0
https://lh3.googleusercontent.com/a-/ALV-UjXkh3LnKxoMXX3oMh2szCvjjvguloOpnW5WJLxTpA4-eg=w45-h45-p-rp-mo-ba6-br100;Dewi Kusrini;Positive;9 bulan lalu;Segala ada terutama yg brand internasional.;0
https://lh3.googleusercontent.com/a-/ALV-UjV7VOgwq4Qnm4JiWuDsbdBjibknZBhEeJPYWwrzPiijTK0=w45-h45-p-rp-mo-ba3-br100;Hobby Link;Positive;seminggu lalu;Mall yang cukup nyaman serta tidak membosankan apalagi di lt.2 terdapat mini garden dan mini zoo, cocok utk membawa keluarga;0
https://lh3.googleusercontent.com/a-/ALV-UjWVJ4KQFBb1UO8dEHHJ6Kwq1R77B0BnhdB5m___eQAr5ZU=w45-h45-p-rp-mo-ba4-br100;melinda astuti;Positive;setahun lalu;Bagus si konsep Mall nya aesthetic, ada outdoor nya.. Nursery room lg direnov, sementara dsebelah babyshop, sebelah WC, lg nyusuin anak bau bgt ada yg lagi boker elah wkwkk.. …;2
https://lh3.googleusercontent.com/a-/ALV-UjWttxAHJAmXUi9xIAM-bk7alzzewkAf_pXTCbwl0iRrTIg=w45-h45-p-rp-mo-ba3-br100;Masru Atun Nuraniyah;Positive;sebulan lalu;suka banget ke PVJ. Kemaren abis dari Fotohokkie terus ada Halloween jugaa;0
https://lh3.googleusercontent.com/a-/ALV-UjXXdsDkwejodfpn6OKwVgHHDj3ELYcvAHBBXmIRSl3EfV4=w45-h45-p-rp-mo-br100;Engla Breinda;Positive;6 bulan lalu;Saya suka banget dengan konsep PVJ ini. Konsep nya ga cuma ada indoornya aja, tapioutdoornya juga. Ramah anak juga karena ada nursery roomnya. Jadi buat yang punya bany seperti saya, jadi nyaman banget menyusui tanpa khawatir keliatan di public.;0
https://lh3.googleusercontent.com/a-/ALV-UjUQahu6D5QpoXfSeSGqoQwOy1xBnzEgfku-b4aM4vdF1_4=w45-h45-p-rp-mo-ba4-br100;Saepudin Al-Ngantuqi;Positive;5 bulan lalu;Tempatnya sangat nyaman dan indah, luas dan bang sekali produk yang di jual di sini,;0
https://lh3.googleusercontent.com/a/ACg8ocLqTDsdR23MlbtyaandHIMun0ALTDrq5t9gZ_Zqqhom_Q=w45-h45-p-rp-mo-ba4-br100;Nata Iting;Positive;4 bulan lalu;Kalau ke Bandung boleh dicoba mampir ke mall konsep jadul. Ini adem banget.;0
https://lh3.googleusercontent.com/a-/ALV-UjX_aFuFWAQTQaFL-sl63xvjFWM9OHDuuoD7sPBGdHAkaz8=w45-h45-p-rp-mo-ba4-br100;Toar Demetrius Soeban (T.D. S);Positive;3 minggu lalu;Sejauh ini, the best in Indonesia, mengalahkan mall² manapun. Boleh bersaing dengan mall² di Eropa dan Inggris. Masalahnya hanya akses jalan yang buat sy cukup ribet. Parkir yang bikin sakit kepala..other than that.. Excellent! Pertahankan ya, terutama kebersihannya.;0
https://lh3.googleusercontent.com/a-/ALV-UjWGi9ROBarDtsr1XMYugTBw1J15hCFNV8Ju8R7efJiDkhg=w45-h45-p-rp-mo-ba3-br100;Hasanul Ma'arif;Positive;5 bulan lalu;Ga perlu pusing nyari curug/air terjun di kota bandung, karna di pvj ada air terjun nya jg sksk;0
https://lh3.googleusercontent.com/a-/ALV-UjUZuLeBMbe8cci_H79rUSbC_BhIR323FwldhEFHlSce1w=w45-h45-p-rp-mo-ba4-br100;fitri kurniawati;Positive;7 bulan lalu;Sering banget kesini emg mall terbaik se bandung deh, tapi tadi kesini karena anak gadis pengen ke KKV yg lagi viral, dan penuhhh banget;0
https://lh3.googleusercontent.com/a-/ALV-UjXOroF6PbVR7CnxUzbNYGLyxzC0xTa-xGcNpbRFUZQiewpW=w45-h45-p-rp-mo-ba4-br100;vicky arindra;Positive;8 bulan lalu;Kalau ke bandung pasti kesini ... Soalnya suka banget vibes mall ini;0
https://lh3.googleusercontent.com/a-/ALV-UjUY-vrMDCSEtvTDpQviMB30S0PLqYm3d0BjuANjWR7Hmdk=w45-h45-p-rp-mo-ba5-br100;Yesi Nurliyati;Positive;10 bulan lalu;Salah satu mall terluas di Bandung, cenah.....;0
https://lh3.googleusercontent.com/a-/ALV-UjX3RQBpQuaztZpda8qCXy6Cq9HGAOD5BFtkK5ofZD3zLKQ=w45-h45-p-rp-mo-ba4-br100;Ridha Nur;Positive;3 tahun lalu;Parkirnya luas dan sudah memakai kartu no cash. Makanan banyak banget. Tempat belanja pun tersebar karena luas pisan. Tapi jarang nemuin satpam jadi kalau mau nanya tuh bingung mau nanya ke siapa. Harganya lumayan untuk kalangan menengah …;14
https://lh3.googleusercontent.com/a-/ALV-UjW6VB8zN1YdVipODYYJgaOmSDXKtQPYT5M_5QZBQdHmYRQ=w45-h45-p-rp-mo-ba3-br100;cucu cahyadi;Positive;2 bulan lalu;Tempat yang sangat komplit untuk belanja,makan dan tempat bermain anak-anak;0
https://lh3.googleusercontent.com/a-/ALV-UjXq6imnaYjVPcuSed3OV2kCcMiOr4bNzU9YzNlRxDVVWsU=w45-h45-p-rp-mo-ba5-br100;Triana Ulfah;Positive;sebulan lalu;TOM SUSHI di lantai bawah..harga sushi mulai dari 10K, harga tsb belum termasuk pajak dan service 5%..;0
https://lh3.googleusercontent.com/a-/ALV-UjV71W6W_Gx3LMFU3Z4PwGjZiGWG2bzsiPuRIQrT73MkcbHB=w45-h45-p-rp-mo-ba5-br100;Ulya Farida;Positive;11 bulan lalu;PVJ tempatnya luas bgt;0
https://lh3.googleusercontent.com/a-/ALV-UjXAL1j9UOyBYRJCNZ45LWUpfyrvL8jcPiX0NcqpEJdIbQ=w45-h45-p-rp-mo-ba5-br100;Nelson Sugiarto;Positive;7 bulan lalu;mall nya luas bgt, cocok buat yg suka jalan jalan sembari olahraga santai, ada air terjun dan kebun bunga jg di lantai paling atas;0
https://lh3.googleusercontent.com/a-/ALV-UjUfDF556BVfChaJ8BeNPWC_twyIHvkSuEy2ZOe-mx-slk0=w45-h45-p-rp-mo-ba4-br100;rmandrisa;Positive;8 bulan lalu;Konsep mall nya semi outdoor gth bagus, unik, mall nya lengkap dan cukup luas lumayan cape buat jalan jalan hehe kalau bawa bayi lebih baik pake stroller daripada pegel gendong 😁 …;0
https://lh3.googleusercontent.com/a-/ALV-UjX8SYeMwzaH_6KLJFFTs9phVeGfurJZ3VPLN_t1i0R3Iek=w45-h45-p-rp-mo-ba4-br100;aztri hestia sundari;Positive;setahun lalu;Tempat nya nyaman. Konsep jalan2 di kota paris ya. Per toko nya dibuat outdoor. Bukan konsep mall indoor pada umumnya. Produk2 middle to upper class, semua ada disiniiiiiiiii. Segala adaaa. Kalo cape bisa makan duluuu. Tempat makan …;3
https://lh3.googleusercontent.com/a-/ALV-UjXpRcC_ozc-Rsg0Z9ld6LYq3uB4vCqzdYBcP7xTdTkeIiI=w45-h45-p-rp-mo-ba5-br100;Hadi Rismansyah;Positive;2 minggu lalu;Bagus, hanya parkiran kurang banyak pohon peneduh, bikin parkiran jadi sejuk suasananya tidak panas gersang;0
https://lh3.googleusercontent.com/a-/ALV-UjUDSjVwqx7Avrhcb7JAud6_TSm1FISrPmhcPhb3hw-c-C0j=w45-h45-p-rp-mo-ba5-br100;Tatang Koswara;Positive;4 bulan lalu;Selalu mampir kalau ke Bandung.;0
https://lh3.googleusercontent.com/a-/ALV-UjVvSrz-SSlJECRRvI2PIVIssCljI0q9y_2nfkon0JzA9cA=w45-h45-p-rp-mo-ba3-br100;Naufal Angkasah;Positive;2 bulan lalu;Luas bgt... seharian pegi juga gk habis keliling;0
https://lh3.googleusercontent.com/a-/ALV-UjWULF63j4ZlQG3LdF2ABBqcDXieLekMldPsJ8jcVRBPFC0=w45-h45-p-rp-mo-ba4-br100;Siti Nur halimah;Positive;11 bulan lalu;Tempat nya luas, lengkap dan masih terjaga bagusnya walaupun terbilang mall tertua di Bandung. Dan semua pelayanan nya ramah, good🤩🤩 …;0
https://lh3.googleusercontent.com/a-/ALV-UjXsZFz8jSK-gEpUYzu2Y1SFL4aPLmHnCKYBCzEnE2QUL7k=w45-h45-p-rp-mo-ba4-br100;Sri Mega Wulandari;Positive;2 minggu lalu;Mall yang luas.;0
https://lh3.googleusercontent.com/a-/ALV-UjXBIEQhGw6LF9Lnc_K_TCALwmmVEq37Y2eY3g6bIszWgMQ=w45-h45-p-rp-mo-ba5-br100;Selvy H;Positive;setahun lalu;Mall legend dibandung, mall ini sempat sepi karena pandemi covid-19 tp sekarang mulai rame lagi,mall ini termasuk mall yang sangat besar dan banyak sekali brand2 besar bergabung dimall ini,ada zara,h&m,mango,victoria secret,sogo,dan masih …;16
https://lh3.googleusercontent.com/a-/ALV-UjXZ__HN0iMDOcNqHFNG7UWs9q9grEeem5psozA5fQ2FNzNL=w45-h45-p-rp-mo-ba5-br100;Socio geeks;Positive;4 bulan lalu;Mall yang kalau dilihat dari luar biasa saja, tetapi kalau sudah di dalam bagus sekali. Banyak brand bagus di sini. Juga ada berbagai permainan buat anak-anak. Untuk makan, kopi dan jajan lainnya sangat banyak pilihan. Suasananya bagus ada taman. Sayang saja tidak sempat ambil foto.;0
https://lh3.googleusercontent.com/a-/ALV-UjXGQ3Mb7hLqQuWtKozGy3_hcrawiynMR15PIo66Zf6V4y8=w45-h45-p-rp-mo-ba4-br100;Fitria;Positive;11 bulan lalu;Konsep mall nya menarik bgt.. bukan mall pd umumnya..  semi indoor gt.. ada outdoor nya jg.. ada tmpat ice skating, mini zoo, ada air terjun nya jg..;2
https://lh3.googleusercontent.com/a/ACg8ocLR6jIlha7jZeUVNjxDF9z3itCKKlhg0N0wz8YLzNgl=w45-h45-p-rp-mo-ba4-br100;Lee Ana;Positive;4 tahun lalu;Mall yang lengkap, terdapat supermarket, department store,branded store, banyak resto , tempat nongkrong, ngopi, tempat bermain anak-anak. Mall yang mengedukasi anak-anak karena banyak hewan-hewan lucu dan unik di dalam mall. Terdapat …;35
https://lh3.googleusercontent.com/a-/ALV-UjV5Jp9j81mAj7nWYbKJQCshOaU83-Kjs2dZxFmX18weRPY=w45-h45-p-rp-mo-br100;vivie sekawan;Positive;3 bulan lalu;Mall super luas di area Bandung utara menyimpan begitu banyak pengalaman untuk dicoba. Yang sangat jadi pembeda dengan mall lain adalah terdapat bioskop 4DX, rooftop garden, air terjun indoor, dan konsep mall semi outdoor;0
https://lh3.googleusercontent.com/a-/ALV-UjXu-c6yaM1ZQx4W7xbTg5BuAO6dgSf02HgUkrI9vbqHT_I=w45-h45-p-rp-mo-ba8-br100;Akhmad Zaki Yamani;Positive;4 tahun lalu;Mall dengan konsep luas seperti ini memang banyak ditemukan dibandung. Namun untuk spot dengan taman bunga dan ornamen kertas yang digantung dilangit-langit gedung menbah semarak suasana. Trmpat ini lumayan luas hingga perlu waktu berjam jam untuk dapat mengelilinginya secara keseluruhan. Ada tempat bermain anak dilantai bawah.;47
https://lh3.googleusercontent.com/a-/ALV-UjXxyU2p_zrfDKqTCK9ZYUmVcxdmPsFsL1UrbVNm52IvkAs=w45-h45-p-rp-mo-ba6-br100;Dendy Melody;Positive;setahun lalu;Salah satu mall terbesar dibandung dengan nama yang merupakan jargonnya kota bandung. Menawarkan konsep mewah dan unik betah aja kalau jalan-jalan di mall ini mulai dari lantai bawah sampai atas. Mau sekedar nongkrong, nonton, belanja ataupun yang lain di mall ini ada semua.;21
https://lh3.googleusercontent.com/a-/ALV-UjU__jOroyUYyg4nvbKzFOI1OMjq_um-hut3J9Mw_Jq9cg=w45-h45-p-rp-mo-ba2-br100;Teguh haryanto;Positive;seminggu lalu;Alternatif wisata mall.. 🤭;0
https://lh3.googleusercontent.com/a-/ALV-UjWbxY6Jr8uuPfRU__i_tVbtjXl9kv-k2RetKVg1CM_M9a0=w45-h45-p-rp-mo-ba4-br100;Kirana Abiandini Maheswari;Positive;2 tahun lalu;Walaupun dlm masa pandemi msh lumayan rame....;0
https://lh3.googleusercontent.com/a-/ALV-UjVX6Gr4w_LbCCCrtQlFWiarjgdqLoqp1rgr2uNF83BxecY=w45-h45-p-rp-mo-ba3-br100;Annisa;Positive;setahun lalu;Mall yang memiliki banyak spot buat foto. Musholanya nyaman dan bersih. Ada ice skating juga dan air terjun buatan di sky level mall. Cocok buat jalan jalan sama keluarga.;0
https://lh3.googleusercontent.com/a-/ALV-UjUR6a9O1CnVPt0TPC3Udq53rjy8AbLufzC6iD8Jz4BIfA=w45-h45-p-rp-mo-br100;Kania Aulia;Positive;2 minggu lalu;Berasa liat dunia lain. Bener22 everything you need is here 😭 …;0
https://lh3.googleusercontent.com/a-/ALV-UjWrvZbLFzLFjB2of0piRCGv2Nt2QqIv9Mt8tr8J5hgJyyA=w45-h45-p-rp-mo-ba5-br100;Budi Joe;Positive;sebulan lalu;Yg parkirnya mesti ditertibkan;0
https://lh3.googleusercontent.com/a-/ALV-UjWCXUZMOVFNvDjvkAMmVfKdPCb5we9qjv0hphtO0Vd1Rw=w45-h45-p-rp-mo-ba5-br100;love bot;Positive;sebulan lalu;Mall dengan merk merk mahal, banyak bule, Dan orang bandung dengan pakaian modis modis.. mallnya juga unik banyak hiasan atas bawah.. cukup lengkap.. cuma parkir mepet banget jaraknya..;0
https://lh3.googleusercontent.com/a/ACg8ocI9ibMgkfc8CQF767YAqxojitHQ4NFTH4RPjIaOhAnyew=w45-h45-p-rp-mo-ba3-br100;adisrsti wyawastha murtty;Positive;sebulan lalu;Mall paling nyaman untuk hangout. Banyak pilihan makanan.. Rooftop ada area taman, agar anak2 bisa berlarian disana;0
https://lh3.googleusercontent.com/a-/ALV-UjVpJ7QMsc8Srr_l9_gw5RqBn1gEDnvOO4HCS258K1Nm2K0=w45-h45-p-rp-mo-br100;Dianita Apriani;Positive;6 bulan lalu;Toiletnya bagus bangetttttttttttt, walaupun pertama kali kesini tapi gak bingung kemana kemananya, aksesnya mudah;0
https://lh3.googleusercontent.com/a-/ALV-UjU-SNrbSLm-Lg4dhWEZToX9TuDQNSI_Odpqi2hwUefhFoI=w45-h45-p-rp-mo-ba3-br100;Handew Jams;Positive;sebulan lalu;Untuk wargi luar bandung disarankan kuat jalan atau kalo lansia bawa kursi roda, kalo bawa bayi atau toddler bawa stroller bayi. Area makan di lt 1 basement;0
https://lh3.googleusercontent.com/a/ACg8ocKxbPYYhBlrAhCCS1GRN9K67irutg45XgDTXJDFp84Y=w45-h45-p-rp-mo-br100;Kiki Padmawati;Positive;sebulan lalu;Selalu kreatif dgn nuansa tematikny bikin org nagih bwt dtg k pvj ,. 🥰👍👍👍 PVJ merupakan salah satu mall dgn konsep semi outdoor terbaik di Bandung utara 👍 Enak bgt bwt tempat hangout & makan brg teman maupun keluarga …;0
https://lh3.googleusercontent.com/a-/ALV-UjXJVatqfsiQ2Zqgrmob01aO4APLgquyUeuWP_ibukMIhE4=w45-h45-p-rp-mo-br100;idan rahtomo;Positive;sebulan lalu;Sesuai namanya.. Mengutamakan Lifestyle dengan beragam Brand ternama dari banyak kategori produk.. Dengan ambience yang membuat betah berlama-lama menjelajahi semua sudutnya.. Disertai visualisai thematik yang up to date..;0
https://lh3.googleusercontent.com/a-/ALV-UjVCARul4DbFciLJwmxqaZJowY8RaiSCu7uiv8I-UHE8VA=w45-h45-p-rp-mo-ba6-br100;Doddy Juli Irawan;Positive;setahun lalu;Lokasi strategis, tenant banyak dan lengkap. Tersedia Miniso, Gramedia, Starbucks, KFC, Marugame Udon, People, dll. Parkir luas dan dekat hotel de Java.;3
https://lh3.googleusercontent.com/a-/ALV-UjWcN57yJ3ts1wSU6yM4Tb4Y80xm32o0758qBKPKjnpjo58=w45-h45-p-rp-mo-ba5-br100;Prasetyo Harjanto;Positive;setahun lalu;keliling sampai dengkul lemes..;0
https://lh3.googleusercontent.com/a-/ALV-UjUuEvgAcqIkNXWDcAmW9uXex4CWlx_xtjbN3Sfv0sJi2IdG=w45-h45-p-rp-mo-br100;Syafira Ajeng;Positive;6 bulan lalu;Mall nya seru, konsepnya outdoor dan indoor, banyak tenan nya juga di dalamnya, cocok buat shopping di Bandung 👍🏻 …;0
https://lh3.googleusercontent.com/a-/ALV-UjX54bgFYjRNDsSr1Z3PZtE-6ohtSwu0SWBNMPgaHphtXE0=w45-h45-p-rp-mo-ba4-br100;Rendy Sapoetra Ismail;Positive;setahun lalu;Mall di Bandung yg wajib di datengin.. restoran nya banyak macam nya,. Toko2 nya juga lengkap,.;0
https://lh3.googleusercontent.com/a-/ALV-UjUqiGTrTV8Rf8Rlkt804JSGbqF563VgXv36zxgRXQ0wxuk=w45-h45-p-rp-mo-ba2-br100;Harwin Barinda Utama;Positive;sebulan lalu;Mall nya oke, barang2nya oke, memurut saya toiletnya kurang oke walaupun jumlahnya banyak di setiap lantai ada namun tidak ada jet wahser krna tidak semua org suka tipe kloset yg menggunakan bidet, serta kurang wangi, sangat disayangkan.;0
https://lh3.googleusercontent.com/a-/ALV-UjWhPgnWg9qv99VHIjfAFACD4SVj97tuhL4eZ1zxrDigzms=w45-h45-p-rp-mo-ba4-br100;Andi Sukma Putra;Positive;3 bulan lalu;Salah satu mall yang menjadi favorit kalau berkunjung ke bandung, banyak wahana banyak stand makanan dan pakaian, cocok berkunjung berasama keluarga, teman maupun pasangan, parkiran yang lumayan luas untuk kendaraan, cuma belum tau kalau untuk pengguna kursi roda apakah ada tempat untuk jalan dan parkir;0
https://lh3.googleusercontent.com/a-/ALV-UjXobDBvbB-2xxxViYFuM0L7FmSzcvZ2sEp_tLMgWpZgGg=w45-h45-p-rp-mo-ba3-br100;Satriyo Restu Adhi;Positive;2 bulan lalu;Salah satu tempat hiburan belanja terlengkap di Kota Bandung. Tersedia brand dari yang low end hingga high end. Kalau di akhir pekan mungkin akan sulit mencari parkir bagi kendaraan roda 4, namun terdapat area parkir di sekitar pvj yang terkoneksi;0
